Molecular Weight,LogP,Number of H-bond Donors,Number of H-bond Acceptors,Topological Polar Surface Area (TPSA),Number of Rotatable Bonds,Molar Refractivity,Number of Aromatic Rings,Molecule Name,winer_index
204.3570000000002,4.581100000000004,0,0,0.0,5,66.67300000000004,0,12306046,52.78388073296751
390.38799999999975,0.2223,4,8,125.68000000000002,10,96.39870000000002,2,92735,52.78388073296751
286.27999999999963,-1.642399999999999,5,7,119.61000000000001,9,66.76000000000005,1,439503,52.78388073296751
424.4019999999998,-1.4412999999999967,5,10,162.98,11,98.96400000000001,1,115158,52.78388073296751
434.3969999999999,-0.016999999999998905,6,10,166.14,10,102.92530000000001,2,92794,52.78388073296751
273.24399999999974,2.7269000000000005,0,6,62.95,4,70.74200000000003,3,68221,52.78388073296751
259.26099999999997,3.006800000000001,0,5,53.72,6,71.17100000000003,3,10227,52.78388073296751
259.26099999999997,3.006800000000002,0,5,53.72,6,71.17100000000003,3,6760,52.78388073296751
325.4079999999996,3.7081000000000026,0,4,48.300000000000004,8,96.33500000000004,2,5318093,52.78388073296751
309.4089999999996,4.449200000000004,0,3,31.23,7,95.92100000000005,2,5315426,52.78388073296751
480.6049999999997,4.504400000000004,2,7,83.75,12,135.5006,2,442158,52.78388073296751
475.63299999999964,5.113100000000005,3,5,69.75,9,138.48019999999994,3,442159,52.78388073296751
322.3639999999997,2.7345000000000006,1,4,62.660000000000004,4,90.17230000000005,2,10853265,52.78388073296751
320.34799999999973,2.976800000000001,1,5,64.35,4,93.45080000000006,3,442160,52.78388073296751
303.40199999999953,2.5045,2,4,52.93,7,86.17360000000004,1,10851977,52.78388073296751
505.5199999999998,-0.29459999999999864,5,10,158.38000000000002,11,122.41900000000003,1,442161,52.78388073296751
335.4439999999995,2.7371000000000016,2,5,62.160000000000004,10,92.81960000000005,1,442166,52.78388073296751
466.6219999999996,4.640400000000004,2,6,63.190000000000005,11,133.1755,2,442195,52.78388073296751
475.63299999999964,5.113100000000005,3,5,69.75,9,138.48019999999994,3,72341,52.78388073296751
514.7469999999996,6.410900000000009,1,5,76.13,15,143.7277999999999,0,14036811,52.78388073296751
246.30600000000013,2.419600000000001,0,3,43.370000000000005,3,66.72200000000002,0,667450,52.78388073296751
338.4029999999997,4.511200000000003,2,4,66.76,11,99.26510000000002,2,6438503,52.78388073296751
392.49499999999966,5.9347000000000065,3,4,77.76,14,117.36890000000001,2,643007,52.78388073296751
216.19200000000004,2.5478000000000005,0,4,52.580000000000005,2,58.80800000000002,3,2355,52.78388073296751
136.23800000000003,3.308900000000002,0,0,0.0,3,45.91200000000003,0,440917,52.78388073296751
230.2630000000001,3.007300000000002,1,3,50.440000000000005,5,67.28380000000003,2,5320318,52.78388073296751
262.2609999999999,1.5729999999999995,2,5,79.9,5,68.56660000000004,2,44146779,52.78388073296751
204.3570000000002,4.869300000000004,0,0,0.0,5,66.81300000000005,0,520383,52.78388073296751
230.30700000000013,3.5099000000000027,0,2,26.3,2,66.08000000000003,0,5321018,52.78388073296751
248.32200000000014,2.7047000000000008,1,3,46.53,3,67.56380000000003,0,155948,52.78388073296751
182.22200000000007,2.875700000000002,0,1,13.14,2,58.10800000000001,1,5321047,52.78388073296751
216.32400000000015,4.049220000000004,0,1,13.14,2,65.44100000000003,1,3080635,52.78388073296751
392.49499999999966,5.724900000000006,2,4,58.92,10,114.08860000000007,2,362562,52.78388073296751
288.3899999999996,5.540100000000005,0,1,17.07,4,92.69350000000003,2,129886986,52.78388073296751
224.25900000000007,3.3931000000000022,0,2,26.3,1,65.20050000000003,2,10251,52.78388073296751
406.52199999999965,6.011600000000007,2,4,66.76,12,119.23910000000002,2,6483648,52.78388073296751
456.71099999999933,7.233600000000009,2,3,57.53,9,132.6816000000001,0,637234,52.78388073296751
538.5460000000013,-0.28819999999999707,4,12,186.11999999999998,13,123.96720000000006,0,132570107,52.78388073296751
560.5120000000015,-2.5583999999999962,7,14,212.89999999999998,13,134.68859999999992,4,190940,52.78388073296751
568.7510000000023,5.950000000000007,0,7,91.43,13,152.3099999999998,0,10030889,52.78388073296751
540.7410000000011,6.033300000000007,0,6,74.36,13,147.55299999999986,0,121513841,52.78388073296751
548.5850000000019,1.1531000000000011,3,11,165.89,13,131.64740000000003,0,5281304,52.78388073296751
606.6210000000018,0.8388000000000022,3,13,192.18999999999997,15,142.6543999999999,0,5281305,52.78388073296751
394.4199999999997,-1.3561999999999992,5,8,136.68,7,93.63100000000003,0,101600137,52.78388073296751
522.5470000000004,0.5969000000000015,3,11,165.89,12,122.50740000000006,0,160006,52.78388073296751
480.46599999999984,-0.4292999999999976,3,11,165.89,9,108.72640000000006,0,161496,52.78388073296751
564.5840000000018,0.2680000000000023,4,12,186.11999999999998,14,133.10720000000003,0,5315509,52.78388073296751
410.4189999999997,-1.9531999999999974,5,9,153.75,8,94.11500000000004,0,122784,52.78388073296751
412.43499999999966,-2.1613999999999964,6,9,156.91,9,95.11480000000003,0,5315510,52.78388073296751
426.46199999999965,-1.7712999999999972,6,9,156.91,10,99.73180000000004,0,76315043,52.78388073296751
410.4189999999997,-1.9515999999999976,5,9,153.75,8,94.13700000000003,0,101600138,52.78388073296751
436.4569999999997,0.4192000000000004,3,9,139.59,8,102.40640000000005,0,21126551,52.78388073296751
508.5199999999998,0.5085000000000024,4,11,176.89,11,118.12720000000007,0,23656476,52.78388073296751
229.23500000000007,1.9164999999999996,2,3,70.16,3,62.327000000000034,2,56833856,52.78388073296751
231.2510000000001,1.7082999999999995,3,3,73.32,4,63.326800000000034,2,56833857,52.78388073296751
215.2520000000001,2.0027,2,2,53.089999999999996,3,61.66200000000003,2,56833858,52.78388073296751
377.39299999999974,-0.1730999999999998,5,7,132.24,9,94.29540000000003,2,56833859,52.78388073296751
217.26800000000011,2.3675000000000006,2,2,53.089999999999996,6,63.47400000000004,2,56833860,52.78388073296751
379.4089999999997,-0.5037999999999996,5,8,132.38000000000002,12,95.96300000000002,2,56833861,52.78388073296751
682.6720000000017,-2.3685999999999923,6,16,245.03999999999996,17,154.63679999999982,0,441789,52.78388073296751
682.6720000000017,-2.2244999999999924,6,16,245.03999999999996,17,154.70679999999982,0,73351376,52.78388073296751
682.6720000000017,-2.2244999999999924,6,16,245.03999999999996,17,154.70679999999982,0,73122,52.78388073296751
668.6450000000017,-2.456999999999992,7,16,256.03999999999996,16,150.2565999999999,0,460525,52.78388073296751
670.6610000000018,-2.377099999999992,7,16,256.03999999999996,17,150.28059999999988,0,460524,52.78388073296751
754.7350000000016,-2.1351999999999904,7,18,282.3399999999999,20,170.42759999999973,0,6451123,52.78388073296751
382.4529999999996,-0.4091999999999995,5,7,127.45000000000002,9,94.13600000000004,0,132491878,52.78388073296751
396.47999999999956,0.2448999999999999,4,7,116.45000000000002,10,98.92620000000004,0,132487406,52.78388073296751
584.7500000000022,4.920800000000004,1,8,111.66,14,153.6997999999998,0,102196212,52.78388073296751
556.740000000002,5.004100000000005,1,7,94.59,14,148.94279999999983,0,102196213,52.78388073296751
542.7130000000013,4.350000000000004,2,7,105.59,13,144.15259999999992,0,102196214,52.78388073296751
574.7550000000023,3.958500000000003,3,8,122.52000000000002,17,152.29539999999983,0,102196215,52.78388073296751
560.7280000000022,3.3044000000000016,4,8,133.52,16,147.50519999999992,0,102196216,52.78388073296751
588.7820000000023,4.612600000000004,2,8,111.52000000000002,18,157.08559999999977,0,102196217,52.78388073296751
556.740000000002,4.763700000000005,2,7,102.29000000000002,15,150.81159999999986,0,102196218,52.78388073296751
558.7560000000021,4.9877000000000065,2,7,102.29,16,150.90559999999985,0,102196219,52.78388073296751
560.7720000000022,5.2117000000000075,2,7,102.29,16,150.99959999999982,0,102196220,52.78388073296751
560.7720000000022,5.2117000000000075,2,7,102.29,16,150.99959999999982,0,102196221,52.78388073296751
546.7450000000015,4.557600000000006,3,7,113.29,15,146.20939999999993,0,102196222,52.78388073296751
528.7300000000005,5.603200000000007,1,6,85.36000000000001,12,142.8567999999999,0,102196223,52.78388073296751
690.9150000000026,5.284500000000005,3,10,148.82,23,181.79439999999948,0,102196224,52.78388073296751
704.9420000000026,5.674600000000006,3,10,148.82,24,186.41139999999942,0,102196225,52.78388073296751
520.5310000000003,0.5170000000000015,3,11,165.89,11,122.48340000000007,0,73432,52.78388073296751
604.6050000000017,0.7589000000000021,3,13,192.18999999999997,15,142.6303999999999,0,54604632,52.78388073296751
518.5150000000002,0.4371000000000014,3,11,165.89,11,122.45940000000007,0,59087297,52.78388073296751
382.3649999999997,-1.9776999999999971,4,9,142.75,7,84.87420000000002,0,101270668,52.78388073296751
426.4179999999998,-2.634799999999996,6,10,173.98,9,95.25480000000002,0,10071101,52.78388073296751
524.5630000000004,-0.5261999999999969,4,11,169.05,12,123.32520000000007,0,11214625,52.78388073296751
566.6000000000018,-0.8550999999999962,5,12,189.28,15,133.925,0,11455840,52.78388073296751
522.5470000000004,-0.3179999999999976,3,11,165.89,11,122.32540000000007,0,70686049,52.78388073296751
522.5470000000004,-0.3179999999999976,3,11,165.89,11,122.32540000000007,0,70683917,52.78388073296751
684.6880000000018,-2.288699999999993,6,16,245.03999999999994,18,154.66079999999982,0,11169907,52.78388073296751
680.6560000000017,-2.3043999999999927,6,16,245.03999999999996,17,154.68279999999982,0,11169890,52.78388073296751
740.7520000000018,-2.2274999999999907,7,17,265.27,21,169.87759999999972,0,11227971,52.78388073296751
770.7780000000017,-1.9668999999999903,6,18,271.34,22,174.83179999999962,0,11274270,52.78388073296751
696.6990000000018,-1.9784999999999926,6,16,245.03999999999996,18,159.2537999999998,0,11445415,52.78388073296751
652.6460000000017,-1.7294999999999934,5,15,224.80999999999997,15,148.62999999999988,0,12086835,52.78388073296751
682.6720000000017,-2.368599999999993,6,16,245.03999999999994,17,154.63679999999982,0,11445340,52.78388073296751
574.5760000000018,-4.337199999999991,9,14,236.05999999999995,15,127.74820000000001,0,76307878,52.78388073296751
410.4189999999997,-1.9531999999999974,5,9,153.75,8,94.11500000000004,0,10409280,52.78388073296751
684.6880000000018,-2.288699999999992,6,16,245.03999999999996,18,154.66079999999982,0,72956,52.78388073296751
700.6870000000017,-3.1737999999999897,7,17,265.2699999999999,19,156.12059999999983,0,72952,52.78388073296751
726.7250000000017,-2.6175999999999906,7,17,265.27,20,165.26059999999978,0,44584515,52.78388073296751
684.6880000000018,-2.78189999999999,7,16,248.19999999999996,18,155.93459999999985,0,460522,52.78388073296751
642.6070000000017,-3.314899999999992,6,16,245.03999999999996,15,140.8798,0,44584516,52.78388073296751
768.7620000000016,-2.0467999999999904,6,18,271.34,21,174.80779999999962,0,73354401,52.78388073296751
642.6070000000017,-3.1707999999999923,6,16,245.03999999999996,15,140.94979999999998,0,10484290,52.78388073296751
768.7620000000016,-1.9026999999999907,6,18,271.34,21,174.87779999999964,0,14060346,52.78388073296751
726.7250000000017,-2.4734999999999907,7,17,265.27,20,165.33059999999978,0,10032831,52.78388073296751
704.6780000000016,-2.020999999999992,6,16,245.03999999999996,15,160.97129999999976,1,21115200,52.78388073296751
782.7890000000017,-1.6566999999999907,6,18,271.34,22,179.42479999999958,0,10417797,52.78388073296751
710.7260000000018,-1.588399999999993,6,16,245.03999999999996,19,163.87079999999978,0,73345262,52.78388073296751
478.7179999999994,5.566000000000005,2,6,76.66,2,135.6374,0,442630,52.78388073296751
740.6640000000015,-2.5408999999999944,11,19,308.12,21,169.75279999999978,3,11592917,52.78388073296751
594.5220000000014,-1.3926999999999978,9,15,249.19999999999996,16,138.53119999999993,3,5318761,52.78388073296751
466.5409999999998,4.3540000000000045,2,6,69.45,5,135.6478999999999,5,44259,52.78388073296751
270.2399999999998,1.8872200000000006,3,5,94.83,4,69.4804,2,3220,52.78388073296751
284.22299999999984,1.5713999999999997,3,6,111.9,3,70.03790000000001,2,10168,52.78388073296751
390.56399999999945,6.433000000000007,0,4,52.6,18,113.61900000000007,1,33934,52.78388073296751
226.3600000000002,4.548100000000004,1,2,37.3,12,68.61980000000005,0,5312402,52.78388073296751
286.2389999999998,2.2824,4,6,111.13000000000001,5,74.5792,3,5281697,52.78388073296751
343.2879999999998,-0.5627199999999997,0,10,146.05999999999997,12,73.91500000000002,0,541568,52.78388073296751
208.21600000000004,2.4620000000000006,0,2,34.14,0,59.74900000000003,2,6780,52.78388073296751
274.2719999999997,1.840500000000001,4,5,90.15,5,70.95820000000002,2,443639,52.78388073296751
358.30199999999985,1.8970199999999995,3,8,130.36,8,87.87890000000003,2,53438729,52.78388073296751
280.5399999999996,7.824000000000008,0,0,0.0,18,94.36000000000008,0,5365051,52.78388073296751
232.2320000000001,0.4343999999999997,0,6,78.9,9,53.43700000000003,0,12731064,52.78388073296751
112.17199999999993,1.1723,1,1,20.23,4,34.386799999999994,0,535111,52.78388073296751
116.20399999999991,1.8050000000000002,1,1,20.23,7,35.77479999999999,0,98346,52.78388073296751
224.43200000000027,6.2636000000000065,0,0,0.0,14,75.89200000000007,0,520743,52.78388073296751
165.14800000000005,1.1460000000000001,0,3,60.209999999999994,3,42.63390000000002,1,94833,52.78388073296751
126.2429999999999,3.3668000000000022,0,0,0.0,4,41.483000000000004,0,16269,52.78388073296751
121.16099999999996,-0.6719000000000002,3,4,63.31999999999999,4,29.464199999999998,0,5862,52.78388073296751
180.1560000000001,-3.2213999999999987,5,6,110.38000000000001,6,35.986,0,5793,52.78388073296751
194.31800000000018,3.7161000000000026,0,1,17.07,2,58.157000000000046,0,8403,52.78388073296751
178.14000000000007,-3.0131999999999994,4,6,107.22,6,34.9862,0,13304188,52.78388073296751
252.44200000000026,5.832700000000006,0,1,17.07,15,80.89900000000006,0,5363097,52.78388073296751
217.15000000000012,4.074000000000003,0,0,0.0,7,56.21600000000003,0,5365867,52.78388073296751
138.16600000000008,1.70922,1,2,29.46,4,39.39580000000001,1,14519,52.78388073296751
150.22100000000012,2.0573,1,1,20.23,4,47.229800000000026,0,55250274,52.78388073296751
310.4779999999993,5.062000000000005,0,3,35.53,17,92.84500000000007,0,5366546,52.78388073296751
220.3560000000002,4.2466000000000035,0,1,12.53,7,68.42400000000005,0,91753504,52.78388073296751
412.43799999999976,1.8619999999999997,2,7,110.13000000000001,8,105.2076,1,14565842,52.78388073296751
410.4219999999998,2.0685999999999996,1,7,106.97000000000001,6,104.1858,1,5316703,52.78388073296751
368.33799999999974,-0.3428999999999991,5,9,153.74999999999997,10,87.40600000000002,1,10177048,52.78388073296751
336.29599999999976,0.15930000000000077,5,8,144.52,8,81.03500000000001,1,5281762,52.78388073296751
338.3119999999997,-0.351499999999999,5,8,144.51999999999998,8,80.85400000000001,1,6441280,52.78388073296751
260.289,1.3120999999999998,1,4,63.60000000000001,3,68.1098,0,442196,52.78388073296751
474.374,1.228400000000001,6,12,208.11999999999995,13,112.64279999999998,2,5281764,52.78388073296751
248.32200000000014,2.3554000000000004,0,3,43.370000000000005,3,66.67600000000003,0,5315718,52.78388073296751
248.32200000000014,2.3555,1,3,46.53,3,67.79180000000002,0,14138125,52.78388073296751
340.28399999999976,-1.3226999999999995,5,9,149.82,8,78.54400000000001,2,442101,52.78388073296751
440.44499999999977,-1.8129999999999968,5,10,162.98,11,102.15700000000001,0,75528911,52.78388073296751
312.2299999999998,-0.4470999999999994,5,9,161.59,9,69.96400000000003,1,72551521,52.78388073296751
422.4299999999997,-0.863699999999999,4,9,142.75,9,100.74320000000004,0,13855728,52.78388073296751
424.4459999999997,-0.783799999999998,4,9,142.75,10,100.76720000000002,0,101683332,52.78388073296751
484.841,-2.613999999999998,8,10,191.59999999999997,12,107.11139999999997,3,176457,52.78388073296751
478.40599999999995,-0.2358999999999989,7,12,199.50999999999996,13,113.8616,3,6455477,52.78388073296751
492.389,-0.14359999999999917,7,13,216.57999999999998,12,114.41159999999998,3,57330981,52.78388073296751
408.44699999999966,-0.1884000000000004,4,8,125.68000000000002,7,100.26120000000003,0,101589321,52.78388073296751
262.30499999999995,1.392,1,4,63.60000000000001,4,68.13380000000002,0,14163574,52.78388073296751
610.5210000000014,-2.420299999999997,10,16,269.43,17,139.94299999999996,3,5282155,52.78388073296751
447.37199999999996,-0.8764999999999992,6,11,193.10999999999999,10,105.09079999999999,3,74414058,52.78388073296751
594.5220000000014,-1.392699999999997,9,15,249.19999999999996,16,138.53119999999996,3,102225228,52.78388073296751
276.28799999999967,0.28289999999999976,2,5,83.83,4,69.4996,0,442266,52.78388073296751
410.4219999999998,1.7820999999999994,2,7,110.13000000000001,7,105.18359999999998,1,174880,52.78388073296751
248.32200000000014,2.3555,1,3,46.53,3,67.79180000000002,0,636954,52.78388073296751
528.8940000000009,-2.302399999999997,7,11,189.82999999999996,15,118.55059999999999,3,11249520,52.78388073296751
114.2319999999999,3.3668000000000022,0,0,0.0,7,39.05,0,356,52.78388073296751
226.40400000000025,5.276500000000005,0,1,17.07,14,71.75900000000006,0,61303,52.78388073296751
412.4789999999996,0.4257,4,8,125.68000000000002,10,102.53920000000004,0,101702520,52.78388073296751
412.4789999999996,0.25959999999999944,4,8,125.68000000000002,10,100.44920000000005,0,13855746,52.78388073296751
204.3570000000002,4.415000000000004,0,0,0.0,4,64.58300000000004,0,15560276,52.78388073296751
580.5390000000016,-1.1651999999999971,8,14,225.05999999999997,15,134.1469,2,442431,52.78388073296751
204.3570000000002,4.891300000000005,0,0,0.0,7,68.83300000000004,0,519764,52.78388073296751
432.3809999999999,0.049900000000001055,6,10,170.04999999999998,10,105.6448,3,5491384,52.78388073296751
578.5230000000015,-1.0982999999999967,8,14,228.96999999999997,15,136.86639999999994,3,9851181,52.78388073296751
448.37999999999994,-0.24449999999999872,7,11,190.27999999999997,11,107.30959999999999,3,5319116,52.78388073296751
462.363,-0.15219999999999861,7,12,207.35,10,107.85959999999997,3,5280601,52.78388073296751
594.5220000000014,-1.392699999999997,9,15,249.19999999999996,16,138.53119999999996,3,10461109,52.78388073296751
199.20900000000006,2.989600000000001,0,3,35.260000000000005,2,58.06700000000003,3,68085,52.78388073296751
232.2790000000001,3.3842000000000025,0,3,39.44,3,62.19900000000004,1,124039,52.78388073296751
245.23400000000007,2.703800000000001,1,5,64.72,5,66.28380000000003,3,5281846,52.78388073296751
454.5189999999997,3.9246000000000034,0,7,95.34,6,114.61500000000005,1,119041,52.78388073296751
486.51699999999977,2.108199999999999,1,9,124.8,6,115.54780000000005,1,441805,52.78388073296751
764.9500000000024,3.2473000000000036,5,13,182.82999999999998,17,191.22099999999938,0,441207,52.78388073296751
780.9490000000023,2.2181000000000024,6,14,203.05999999999997,18,192.61079999999936,0,2724385,52.78388073296751
270.2839999999997,3.421400000000001,2,4,58.92,6,77.88760000000002,3,44572330,52.78388073296751
158.11700000000005,-2.1797999999999993,4,3,113.32,1,33.1815,0,204,52.78388073296751
330.2919999999998,2.5940000000000016,3,7,109.36000000000001,8,86.01840000000001,3,5489501,52.78388073296751
869.0550000000025,1.241700000000005,8,16,235.67999999999998,21,212.7773999999992,0,119245,52.78388073296751
885.0540000000024,0.2141000000000065,9,17,255.90999999999997,22,214.18919999999923,0,159861,52.78388073296751
1049.2110000000023,-1.9796999999999885,13,22,346.06000000000006,33,248.76339999999914,0,441891,52.78388073296751
1065.2100000000023,-3.007299999999986,14,23,366.2900000000001,34,250.17519999999917,0,441892,52.78388073296751
594.5220000000014,-2.125899999999996,9,15,249.2,16,138.27819999999994,3,10077207,52.78388073296751
432.3809999999999,0.04990000000000072,6,10,170.04999999999998,10,105.64479999999999,3,5320313,52.78388073296751
152.23700000000014,2.567800000000001,0,1,17.07,3,46.32600000000002,0,527108,52.78388073296751
464.4669999999998,1.1557999999999988,0,10,130.26,9,109.50700000000006,0,5281441,52.78388073296751
434.44099999999975,1.5544999999999995,0,9,117.72999999999999,8,105.36900000000004,0,101915963,52.78388073296751
448.46799999999973,1.9445999999999994,0,9,117.72999999999999,9,109.98600000000005,0,134692058,52.78388073296751
378.42099999999965,1.9961999999999998,4,7,132.13,5,92.68920000000006,0,10883375,52.78388073296751
316.3969999999996,3.1654000000000018,1,4,63.6,2,82.41780000000004,0,5281984,52.78388073296751
290.4909999999993,5.170200000000006,1,1,20.23,5,86.96780000000007,0,623309,52.78388073296751
150.22100000000012,2.4879000000000007,0,1,17.07,3,46.30200000000003,0,16441,52.78388073296751
410.6859999999993,7.72090000000001,1,1,20.23,11,128.0988000000001,0,91179916,52.78388073296751
220.3850000000002,2.2779,0,3,27.69,13,61.18300000000006,0,91709807,52.78388073296751
438.9059999999994,5.909800000000005,0,4,36.92,25,124.26800000000009,0,552914,52.78388073296751
452.88899999999944,4.897000000000004,0,5,46.150000000000006,21,123.69500000000008,0,529471,52.78388073296751
155.28500000000017,3.1494000000000018,0,1,12.36,9,52.26900000000004,0,521517,52.78388073296751
155.28500000000017,3.1494000000000018,0,1,12.36,9,52.26900000000004,0,118823,52.78388073296751
212.4090000000002,4.0949000000000035,0,1,9.23,4,63.041000000000054,0,568272,52.78388073296751
368.7219999999992,8.223300000000009,0,1,9.23,23,117.7740000000001,0,5372684,52.78388073296751
276.52499999999964,3.2847000000000017,0,3,35.53,15,77.38400000000004,0,91696622,52.78388073296751
116.20399999999991,1.6593,1,1,20.23,7,35.68279999999999,0,11752,52.78388073296751
182.2950000000001,2.6059000000000014,1,2,29.46,6,52.08080000000004,1,554738,52.78388073296751
394.6869999999993,8.584000000000005,0,0,0.0,7,124.6190000000001,0,91735342,52.78388073296751
162.30500000000015,1.8743999999999998,0,2,18.46,9,45.791000000000025,0,552399,52.78388073296751
248.5150000000002,3.715600000000002,0,2,18.46,14,72.37700000000005,0,590008,52.78388073296751
186.25100000000015,1.6331999999999998,1,3,46.53,6,49.262800000000034,0,538589,52.78388073296751
174.31600000000014,2.4106000000000005,0,2,26.3,8,48.89300000000003,0,187882,52.78388073296751
276.4809999999996,2.3735,0,4,44.760000000000005,11,72.01400000000004,0,523334,52.78388073296751
252.47400000000022,4.141400000000004,1,1,20.23,7,76.73480000000004,0,552494,52.78388073296751
180.29100000000017,3.5141000000000027,0,1,17.07,5,57.65000000000004,0,5371333,52.78388073296751
212.37700000000024,4.742300000000005,0,1,17.07,13,67.07200000000006,0,547006,52.78388073296751
352.6349999999993,7.178000000000008,0,2,26.3,19,108.79600000000008,0,5352430,52.78388073296751
278.49699999999956,2.6211,0,4,44.760000000000005,14,74.15000000000005,0,91696644,52.78388073296751
390.56399999999945,6.433000000000008,0,4,52.6,18,113.61900000000007,1,8343,52.78388073296751
322.6699999999994,4.298000000000004,0,3,27.69,18,91.41000000000005,0,552869,52.78388073296751
248.47100000000017,2.9962000000000018,0,3,35.53,12,67.97000000000004,0,589994,52.78388073296751
410.7589999999992,8.962400000000002,0,2,26.3,24,127.3580000000001,0,91696405,52.78388073296751
541.071000000001,6.076200000000006,0,6,55.38000000000001,27,147.06899999999982,0,523972,52.78388073296751
378.6899999999995,3.5936000000000012,0,5,53.99,17,100.23300000000006,0,523364,52.78388073296751
354.5309999999994,5.450300000000006,0,4,52.6,19,102.26500000000007,0,91737487,52.78388073296751
328.61299999999926,6.8458000000000085,0,2,26.3,19,99.75000000000007,0,521638,52.78388073296751
172.30000000000013,1.8877,0,2,26.3,6,47.21900000000003,0,91699252,52.78388073296751
141.25800000000007,2.7593000000000014,0,1,12.36,8,47.65200000000003,0,545337,52.78388073296751
274.5529999999997,4.5118000000000045,0,2,26.3,14,80.29600000000006,0,554488,52.78388073296751
354.65099999999927,7.402000000000009,0,2,26.3,20,108.89000000000009,0,5366433,52.78388073296751
209.36500000000015,2.4015,1,2,35.25,8,63.17440000000004,1,91727353,52.78388073296751
201.29800000000012,0.6430999999999991,1,3,55.400000000000006,5,50.60270000000003,0,14038131,52.78388073296751
486.9009999999992,9.883999999999999,0,1,9.23,17,150.4289999999998,0,91714198,52.78388073296751
410.6859999999993,8.00900000000001,0,1,17.07,12,127.12300000000008,0,12444466,52.78388073296751
454.7389999999993,8.371600000000008,0,2,26.3,13,137.67,0,6432445,52.78388073296751
338.5929999999994,2.739200000000001,0,5,46.150000000000006,20,91.05300000000008,0,12686022,52.78388073296751
484.7349999999995,2.3156000000000008,0,9,90.91000000000003,28,123.65000000000009,0,91696561,52.78388073296751
216.3970000000002,3.725000000000003,0,2,26.3,11,62.81400000000005,0,521624,52.78388073296751
286.2389999999998,2.2824,4,6,111.13000000000001,5,74.5792,3,6063386,52.78388073296751
336.3429999999998,4.055400000000002,2,5,79.9,5,94.99060000000001,3,5490139,52.78388073296751
426.72899999999925,8.02480000000001,1,1,20.23,9,130.64980000000008,0,5270628,52.78388073296751
299.3699999999996,2.3691000000000004,1,4,41.93,5,84.25080000000004,1,169017,52.78388073296751
313.3969999999996,2.6721000000000004,0,4,30.93,6,89.13800000000005,1,442219,52.78388073296751
299.3699999999996,2.3691000000000004,1,4,41.93,5,84.25080000000004,1,5317203,52.78388073296751
354.4019999999997,3.6232000000000024,2,5,68.15,8,96.99660000000004,2,126540,52.78388073296751
297.35399999999964,2.3836000000000004,0,4,30.93,2,82.15700000000004,1,5317205,52.78388073296751
122.11999999999995,-2.3072000000000004,4,4,80.92,7,26.18519999999999,0,222285,52.78388073296751
586.942000000003,12.119699999999982,1,4,55.760000000000005,33,180.36779999999945,1,5743442,52.78388073296751
338.4029999999997,4.519200000000003,1,4,47.92,7,95.84080000000006,2,467497,52.78388073296751
303.36499999999967,3.3148000000000017,1,2,39.34,1,90.62520000000004,3,442088,52.78388073296751
490.90099999999904,12.46439999999998,0,1,17.07,32,159.38799999999975,0,56637991,52.78388073296751
136.15000000000006,1.5948,1,2,37.3,3,38.111300000000014,1,7469,52.78388073296751
194.18600000000006,0.9844999999999999,2,4,66.75999999999999,3,47.94410000000003,1,169539,52.78388073296751
532.9820000000002,13.634699999999972,0,1,17.07,35,173.23899999999958,0,56613778,52.78388073296751
280.45199999999954,5.862500000000005,1,2,37.3,15,84.97380000000007,0,10416,52.78388073296751
506.943999999999,13.078499999999977,0,1,17.07,34,164.09899999999968,0,54409273,52.78388073296751
294.4789999999993,6.252600000000006,1,2,37.3,16,89.59080000000007,0,12921,52.78388073296751
296.45099999999934,5.095700000000004,1,3,49.83,15,86.51480000000006,0,6449780,52.78388073296751
815.2740000000033,11.881199999999986,3,7,105.45000000000002,34,235.0353999999989,0,11498765,52.78388073296751
424.7129999999993,8.233000000000008,0,1,17.07,8,129.6500000000001,0,323075,52.78388073296751
470.7379999999993,7.32200000000001,1,3,46.53,10,137.0618,0,92900,52.78388073296751
232.23500000000007,2.1577,0,4,44.760000000000005,4,62.755000000000024,1,9921021,52.78388073296751
280.45199999999954,5.718400000000005,1,2,37.3,13,84.90380000000006,0,441446,52.78388073296751
406.3869999999998,-0.07209999999999972,5,9,145.91000000000003,11,98.06350000000002,2,13889568,52.78388073296751
252.39800000000022,4.938200000000005,1,2,37.3,11,75.66980000000005,0,164601,52.78388073296751
468.5019999999998,3.261000000000002,0,8,104.57,5,113.81400000000005,1,14240958,52.78388073296751
470.51799999999974,3.1374000000000013,0,8,104.57000000000001,5,114.15800000000004,1,179651,52.78388073296751
298.38199999999955,4.733800000000005,1,3,50.440000000000005,9,90.27480000000004,2,5281420,52.78388073296751
702.6620000000015,0.8733000000000011,4,16,199.51999999999995,18,168.33269999999962,3,131684,52.78388073296751
528.5100000000009,0.42340000000000094,4,11,169.04999999999998,12,128.6027,2,442544,52.78388073296751
126.19899999999991,2.3218000000000005,0,1,17.07,6,39.346,0,5283324,52.78388073296751
86.13399999999994,1.2314,0,1,17.07,4,25.518999999999988,0,7284,52.78388073296751
174.10800000000003,-0.4433000000000003,3,6,111.9,4,35.6074,0,643757,52.78388073296751
416.38199999999983,0.3443,5,9,149.82,9,103.98,3,107971,52.78388073296751
62.137000000000015,0.9792,0,1,0.0,2,19.438999999999997,0,1068,52.78388073296751
